"id","date","region","state_name","state_code","sector","coal_cap","gas_cap","diesel_cap","lignite_cap","nuclear_cap","hydro_cap","res_cap"
1547,"2019-01-01","Southern","Telangana","36","Central",2600.0,0.0,0.0,0.0,10.0,0.0,0.0
1548,"2019-01-01","Southern","Telangana","36","Private",0.0,0.0,0.0,0.0,3755.61,0.0,0.0
1549,"2019-01-01","Southern","Telangana","36","State",4882.5,0.0,0.0,0.0,40.22,0.0,2405.6
1550,"2019-01-01","Western","Chhattisgarh","22","Central",6880.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,"2019-01-01","Western","Chhattisgarh","22","Private",12808.0,0.0,0.0,0.0,524.3,0.0,0.0
1552,"2019-01-01","Western","Chhattisgarh","22","State",3280.0,0.0,0.0,0.0,11.05,0.0,120.0
1553,"2019-01-01","Western","Goa","30","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,"2019-01-01","Western","Goa","30","Private",0.0,48.0,0.0,0.0,1.69,0.0,0.0
1555,"2019-01-01","Western","Goa","30","State",0.0,0.0,0.0,0.0,0.05,0.0,0.0
1556,"2019-01-01","Western","Gujarat","24","Central",0.0,1313.59,0.0,0.0,238.3,440.0,0.0
1557,"2019-01-01","Western","Gujarat","24","Private",10742.0,4060.0,0.0,0.0,7630.05,0.0,0.0
1558,"2019-01-01","Western","Gujarat","24","State",4750.0,2177.82,0.0,0.0,14.5,0.0,1990.0
1559,"2019-01-01","Western","Madhya Pradesh","23","Central",4760.0,0.0,0.0,0.0,300.0,0.0,1520.0
1560,"2019-01-01","Western","Madhya Pradesh","23","Private",8825.0,0.0,0.0,0.0,3926.49,0.0,0.0
1561,"2019-01-01","Western","Madhya Pradesh","23","State",4740.0,0.0,0.0,0.0,83.96,0.0,715.0
1562,"2019-01-01","Western","Maharashtra","27","Central",2980.0,1967.08,0.0,0.0,123.0,1400.0,0.0
1563,"2019-01-01","Western","Maharashtra","27","Private",12076.0,568.0,0.0,0.0,8952.65,0.0,481.0
1564,"2019-01-01","Western","Maharashtra","27","State",10170.0,672.0,0.0,0.0,208.12,0.0,2566.0
1565,"2019-01-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,"2019-01-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","Private",0.0,0.0,0.0,0.0,18.84,0.0,0.0
1567,"2019-01-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,"2019-02-01","Eastern","Andaman And Nicobar Islands","35","Central",0.0,0.0,0.0,0.0,5.1,0.0,0.0
1569,"2019-02-01","Eastern","Andaman And Nicobar Islands","35","Private",0.0,0.0,0.0,0.0,1.46,0.0,0.0
1570,"2019-02-01","Eastern","Andaman And Nicobar Islands","35","State",0.0,0.0,40.05,0.0,5.25,0.0,0.0
1571,"2019-02-01","Eastern","Bihar","10","Central",5480.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,"2019-02-01","Eastern","Bihar","10","Private",0.0,0.0,0.0,0.0,255.45,0.0,0.0
1573,"2019-02-01","Eastern","Bihar","10","State",0.0,0.0,0.0,0.0,70.7,0.0,0.0
1574,"2019-02-01","Eastern","Jharkhand","20","Central",2340.0,0.0,0.0,0.0,0.0,0.0,80.0
1575,"2019-02-01","Eastern","Jharkhand","20","Private",1830.0,0.0,0.0,0.0,32.41,0.0,0.0
1576,"2019-02-01","Eastern","Jharkhand","20","State",420.0,0.0,0.0,0.0,4.05,0.0,130.0
1577,"2019-02-01","Eastern","Odisha","21","Central",3460.0,0.0,0.0,0.0,10.0,0.0,0.0
1578,"2019-02-01","Eastern","Odisha","21","Private",3800.0,0.0,0.0,0.0,469.0,0.0,0.0
1579,"2019-02-01","Eastern","Odisha","21","State",420.0,0.0,0.0,0.0,26.3,0.0,2142.25
1580,"2019-02-01","Eastern","Sikkim","11","Central",0.0,0.0,0.0,0.0,0.0,0.0,570.0
1581,"2019-02-01","Eastern","Sikkim","11","Private",0.0,0.0,0.0,0.0,0.01,0.0,399.0
1582,"2019-02-01","Eastern","Sikkim","11","State",0.0,0.0,0.0,0.0,52.11,0.0,1200.0
1583,"2019-02-01","Eastern","West Bengal","19","Central",6850.0,0.0,0.0,0.0,0.0,0.0,355.2
1584,"2019-02-01","Eastern","West Bengal","19","Private",2025.0,0.0,0.0,0.0,346.11,0.0,0.0
1585,"2019-02-01","Eastern","West Bengal","19","State",5400.0,100.0,0.0,0.0,121.95,0.0,986.0
1586,"2019-02-01","North Eastern","Arunachal Pradesh","12","Central",0.0,0.0,0.0,0.0,0.0,0.0,515.0
1587,"2019-02-01","North Eastern","Arunachal Pradesh","12","Private",0.0,0.0,0.0,0.0,5.39,0.0,0.0
1588,"2019-02-01","North Eastern","Arunachal Pradesh","12","State",0.0,0.0,0.0,0.0,107.1,0.0,0.0
1589,"2019-02-01","North Eastern","Assam","18","Central",500.0,291.0,0.0,0.0,25.0,0.0,250.0
1590,"2019-02-01","North Eastern","Assam","18","Private",0.0,24.5,0.0,0.0,22.75,0.0,0.0
1591,"2019-02-01","North Eastern","Assam","18","State",0.0,328.2,0.0,0.0,5.01,0.0,100.0
1592,"2019-02-01","North Eastern","Manipur","14","Central",0.0,0.0,0.0,0.0,0.0,0.0,105.0
1593,"2019-02-01","North Eastern","Manipur","14","Private",0.0,0.0,0.0,0.0,3.23,0.0,0.0
1594,"2019-02-01","North Eastern","Manipur","14","State",0.0,0.0,36.0,0.0,5.45,0.0,0.0
1595,"2019-02-01","North Eastern","Meghalaya","17","Private",0.0,0.0,0.0,0.0,0.12,0.0,0.0
1596,"2019-02-01","North Eastern","Meghalaya","17","State",0.0,0.0,0.0,0.0,31.03,0.0,322.0
1597,"2019-02-01","North Eastern","Mizoram","15","Central",0.0,0.0,0.0,0.0,0.0,0.0,60.0
1598,"2019-02-01","North Eastern","Mizoram","15","Private",0.0,0.0,0.0,0.0,0.5,0.0,0.0
1599,"2019-02-01","North Eastern","Mizoram","15","State",0.0,0.0,0.0,0.0,36.47,0.0,0.0
1600,"2019-02-01","North Eastern","Nagaland","13","Central",0.0,0.0,0.0,0.0,0.0,0.0,75.0
1601,"2019-02-01","North Eastern","Nagaland","13","Private",0.0,0.0,0.0,0.0,1.0,0.0,0.0
1602,"2019-02-01","North Eastern","Nagaland","13","State",0.0,0.0,0.0,0.0,30.67,0.0,0.0
1603,"2019-02-01","North Eastern","Tripura","16","Central",0.0,962.6,0.0,0.0,5.0,0.0,0.0
1604,"2019-02-01","North Eastern","Tripura","16","Private",0.0,0.0,0.0,0.0,0.09,0.0,0.0
1605,"2019-02-01","North Eastern","Tripura","16","State",0.0,169.5,0.0,0.0,16.01,0.0,0.0
1606,"2019-02-01","Northern","Chandigarh","04","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,"2019-02-01","Northern","Chandigarh","04","Private",0.0,0.0,0.0,0.0,32.4,0.0,0.0
1608,"2019-02-01","Northern","Chandigarh","04","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,"2019-02-01","Northern","Delhi","07","Private",0.0,108.0,0.0,0.0,176.21,0.0,0.0
1610,"2019-02-01","Northern","Delhi","07","State",135.0,2100.4,0.0,0.0,0.0,0.0,0.0
1611,"2019-02-01","Northern","Haryana","06","Central",1500.0,431.59,0.0,0.0,5.0,0.0,0.0
1612,"2019-02-01","Northern","Haryana","06","Private",1320.0,0.0,0.0,0.0,340.19,0.0,0.0
1613,"2019-02-01","Northern","Haryana","06","State",2720.0,0.0,0.0,0.0,69.3,0.0,0.0
1614,"2019-02-01","Northern","Himachal Pradesh","02","Central",0.0,0.0,0.0,0.0,0.0,0.0,4483.02
1615,"2019-02-01","Northern","Himachal Pradesh","02","Private",0.0,0.0,0.0,0.0,608.5,0.0,1784.0
1616,"2019-02-01","Northern","Himachal Pradesh","02","State",0.0,0.0,0.0,0.0,256.61,0.0,3542.0
1617,"2019-02-01","Northern","Jammu And Kashmir","01","Central",0.0,0.0,0.0,0.0,0.0,0.0,2339.0
1618,"2019-02-01","Northern","Jammu And Kashmir","01","Private",0.0,0.0,0.0,0.0,64.38,0.0,0.0
1619,"2019-02-01","Northern","Jammu And Kashmir","01","State",0.0,175.0,0.0,0.0,129.03,0.0,1110.0
1620,"2019-02-01","Northern","Punjab","03","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,"2019-02-01","Northern","Punjab","03","Private",3920.0,0.0,0.0,0.0,1154.62,0.0,0.0
1622,"2019-02-01","Northern","Punjab","03","State",1760.0,0.0,0.0,0.0,127.8,0.0,1096.3
1623,"2019-02-01","Northern","Rajasthan","08","Central",250.0,419.33,0.0,0.0,344.0,1180.0,0.0
1624,"2019-02-01","Northern","Rajasthan","08","Private",2400.0,0.0,0.0,0.0,7216.91,0.0,0.0
1625,"2019-02-01","Northern","Rajasthan","08","State",5850.0,603.8,0.0,0.0,23.85,0.0,411.0
1626,"2019-02-01","Northern","Uttar Pradesh","09","Central",9470.0,1493.14,0.0,0.0,30.0,440.0,0.0
1627,"2019-02-01","Northern","Uttar Pradesh","09","Private",6810.0,0.0,0.0,0.0,2829.83,0.0,0.0
1628,"2019-02-01","Northern","Uttar Pradesh","09","State",5469.0,0.0,0.0,0.0,25.1,0.0,501.6
1629,"2019-02-01","Northern","Uttarakhand","05","Central",0.0,0.0,0.0,0.0,0.0,0.0,1774.2
1630,"2019-02-01","Northern","Uttarakhand","05","Private",0.0,450.0,0.0,0.0,523.72,0.0,730.0
1631,"2019-02-01","Northern","Uttarakhand","05","State",0.0,0.0,0.0,0.0,67.87,0.0,1252.15
1632,"2019-02-01","Southern","Andhra Pradesh","28","Central",2000.0,0.0,0.0,0.0,250.0,0.0,0.0
1633,"2019-02-01","Southern","Andhra Pradesh","28","Private",4580.0,4645.0,36.8,0.0,7223.03,0.0,0.0
1634,"2019-02-01","Southern","Andhra Pradesh","28","State",5010.0,235.4,0.0,0.0,56.18,0.0,1610.0
1635,"2019-02-01","Southern","Karnataka","29","Central",2400.0,0.0,0.0,0.0,0.0,880.0,0.0
1636,"2019-02-01","Southern","Karnataka","29","Private",2060.0,0.0,25.2,0.0,12833.06,0.0,0.0
1637,"2019-02-01","Southern","Karnataka","29","State",5020.0,0.0,127.92,0.0,193.89,0.0,3644.2
1638,"2019-02-01","Southern","Kerala","32","Central",0.0,359.58,0.0,0.0,50.0,0.0,0.0
1639,"2019-02-01","Southern","Kerala","32","Private",0.0,174.0,0.0,0.0,190.11,0.0,0.0
1640,"2019-02-01","Southern","Kerala","32","State",0.0,0.0,159.96,0.0,172.9,0.0,1856.5
1641,"2019-02-01","Southern","Lakshadweep","31","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,"2019-02-01","Southern","Lakshadweep","31","Private",0.0,0.0,0.0,0.0,0.75,0.0,0.0
1643,"2019-02-01","Southern","Lakshadweep","31","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,"2019-02-01","Southern","Puducherry","34","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,"2019-02-01","Southern","Puducherry","34","Private",0.0,0.0,0.0,0.0,1.8,0.0,0.0
1646,"2019-02-01","Southern","Puducherry","34","State",0.0,32.5,0.0,0.0,0.0,0.0,0.0
1647,"2019-02-01","Southern","Tamil Nadu","33","Central",5390.0,0.0,0.0,0.0,231.9,2440.0,0.0
1648,"2019-02-01","Southern","Tamil Nadu","33","Private",2950.0,503.1,211.7,0.0,11717.83,0.0,0.0
1649,"2019-02-01","Southern","Tamil Nadu","33","State",4320.0,524.08,0.0,0.0,122.7,0.0,2178.2
1650,"2019-02-01","Southern","Telangana","36","Central",2600.0,0.0,0.0,0.0,10.0,0.0,0.0
1651,"2019-02-01","Southern","Telangana","36","Private",0.0,0.0,0.0,0.0,3927.96,0.0,0.0
1652,"2019-02-01","Southern","Telangana","36","State",4882.5,0.0,0.0,0.0,41.22,0.0,2405.6
1653,"2019-02-01","Western","Chhattisgarh","22","Central",6880.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,"2019-02-01","Western","Chhattisgarh","22","Private",12808.0,0.0,0.0,0.0,524.3,0.0,0.0
1655,"2019-02-01","Western","Chhattisgarh","22","State",3280.0,0.0,0.0,0.0,11.05,0.0,120.0
1656,"2019-02-01","Western","Goa","30","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,"2019-02-01","Western","Goa","30","Private",0.0,48.0,0.0,0.0,1.69,0.0,0.0
1658,"2019-02-01","Western","Goa","30","State",0.0,0.0,0.0,0.0,0.05,0.0,0.0
1659,"2019-02-01","Western","Gujarat","24","Central",0.0,1313.59,0.0,0.0,243.3,440.0,0.0
1660,"2019-02-01","Western","Gujarat","24","Private",10742.0,4060.0,0.0,0.0,7787.5,0.0,0.0
1661,"2019-02-01","Western","Gujarat","24","State",4750.0,2177.82,0.0,0.0,49.1,0.0,1990.0
1662,"2019-02-01","Western","Madhya Pradesh","23","Central",4760.0,0.0,0.0,0.0,300.0,0.0,1520.0
1663,"2019-02-01","Western","Madhya Pradesh","23","Private",8825.0,0.0,0.0,0.0,3990.13,0.0,0.0
1664,"2019-02-01","Western","Madhya Pradesh","23","State",4740.0,0.0,0.0,0.0,83.96,0.0,715.0
1665,"2019-02-01","Western","Maharashtra","27","Central",2980.0,1967.08,0.0,0.0,123.0,1400.0,0.0
1666,"2019-02-01","Western","Maharashtra","27","Private",12076.0,568.0,0.0,0.0,8790.42,0.0,481.0
1667,"2019-02-01","Western","Maharashtra","27","State",10170.0,672.0,0.0,0.0,388.12,0.0,2566.0
1668,"2019-02-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,"2019-02-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","Private",0.0,0.0,0.0,0.0,19.93,0.0,0.0
1670,"2019-02-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,"2019-03-01","Eastern","Andaman And Nicobar Islands","35","Central",0.0,0.0,0.0,0.0,5.1,0.0,0.0
1672,"2019-03-01","Eastern","Andaman And Nicobar Islands","35","Private",0.0,0.0,0.0,0.0,6.63,0.0,0.0
1673,"2019-03-01","Eastern","Andaman And Nicobar Islands","35","State",0.0,0.0,40.05,0.0,5.25,0.0,0.0
1674,"2019-03-01","Eastern","Bihar","10","Central",5730.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,"2019-03-01","Eastern","Bihar","10","Private",0.0,0.0,0.0,0.0,255.45,0.0,0.0
1676,"2019-03-01","Eastern","Bihar","10","State",0.0,0.0,0.0,0.0,70.7,0.0,0.0
1677,"2019-03-01","Eastern","Jharkhand","20","Central",2340.0,0.0,0.0,0.0,0.0,0.0,80.0
1678,"2019-03-01","Eastern","Jharkhand","20","Private",1830.0,0.0,0.0,0.0,34.95,0.0,0.0
1679,"2019-03-01","Eastern","Jharkhand","20","State",420.0,0.0,0.0,0.0,4.05,0.0,130.0
1680,"2019-03-01","Eastern","Odisha","21","Central",3460.0,0.0,0.0,0.0,10.0,0.0,0.0
1681,"2019-03-01","Eastern","Odisha","21","Private",3800.0,0.0,0.0,0.0,473.46,0.0,0.0
1682,"2019-03-01","Eastern","Odisha","21","State",420.0,0.0,0.0,0.0,26.3,0.0,2142.25
1683,"2019-03-01","Eastern","Sikkim","11","Central",0.0,0.0,0.0,0.0,0.0,0.0,570.0
1684,"2019-03-01","Eastern","Sikkim","11","Private",0.0,0.0,0.0,0.0,0.01,0.0,399.0
1685,"2019-03-01","Eastern","Sikkim","11","State",0.0,0.0,0.0,0.0,52.11,0.0,1200.0
1686,"2019-03-01","Eastern","West Bengal","19","Central",6850.0,0.0,0.0,0.0,0.0,0.0,355.2
1687,"2019-03-01","Eastern","West Bengal","19","Private",2037.0,0.0,0.0,0.0,352.5,0.0,0.0
1688,"2019-03-01","Eastern","West Bengal","19","State",5400.0,100.0,0.0,0.0,121.95,0.0,986.0
1689,"2019-03-01","North Eastern","Arunachal Pradesh","12","Central",0.0,0.0,0.0,0.0,0.0,0.0,515.0
1690,"2019-03-01","North Eastern","Arunachal Pradesh","12","Private",0.0,0.0,0.0,0.0,29.39,0.0,0.0
1691,"2019-03-01","North Eastern","Arunachal Pradesh","12","State",0.0,0.0,0.0,0.0,107.11,0.0,0.0
1692,"2019-03-01","North Eastern","Assam","18","Central",750.0,291.0,0.0,0.0,25.0,0.0,250.0
1693,"2019-03-01","North Eastern","Assam","18","Private",0.0,24.5,0.0,0.0,26.5,0.0,0.0
1694,"2019-03-01","North Eastern","Assam","18","State",0.0,328.2,0.0,0.0,5.01,0.0,100.0
1695,"2019-03-01","North Eastern","Manipur","14","Central",0.0,0.0,0.0,0.0,0.0,0.0,105.0
1696,"2019-03-01","North Eastern","Manipur","14","Private",0.0,0.0,0.0,0.0,3.44,0.0,0.0
1697,"2019-03-01","North Eastern","Manipur","14","State",0.0,0.0,36.0,0.0,5.45,0.0,0.0
1698,"2019-03-01","North Eastern","Meghalaya","17","Private",0.0,0.0,0.0,0.0,0.12,0.0,0.0
1699,"2019-03-01","North Eastern","Meghalaya","17","State",0.0,0.0,0.0,0.0,32.53,0.0,322.0
1700,"2019-03-01","North Eastern","Mizoram","15","Central",0.0,0.0,0.0,0.0,0.0,0.0,60.0
1701,"2019-03-01","North Eastern","Mizoram","15","Private",0.0,0.0,0.0,0.0,0.5,0.0,0.0
1702,"2019-03-01","North Eastern","Mizoram","15","State",0.0,0.0,0.0,0.0,36.47,0.0,0.0
1703,"2019-03-01","North Eastern","Nagaland","13","Central",0.0,0.0,0.0,0.0,0.0,0.0,75.0
1704,"2019-03-01","North Eastern","Nagaland","13","Private",0.0,0.0,0.0,0.0,1.0,0.0,0.0
1705,"2019-03-01","North Eastern","Nagaland","13","State",0.0,0.0,0.0,0.0,30.67,0.0,0.0
1706,"2019-03-01","North Eastern","Tripura","16","Central",0.0,962.6,0.0,0.0,5.0,0.0,0.0
1707,"2019-03-01","North Eastern","Tripura","16","Private",0.0,0.0,0.0,0.0,0.09,0.0,0.0
1708,"2019-03-01","North Eastern","Tripura","16","State",0.0,169.5,0.0,0.0,16.01,0.0,0.0
1709,"2019-03-01","Northern","Chandigarh","04","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,"2019-03-01","Northern","Chandigarh","04","Private",0.0,0.0,0.0,0.0,34.71,0.0,0.0
1711,"2019-03-01","Northern","Chandigarh","04","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,"2019-03-01","Northern","Delhi","07","Private",0.0,108.0,0.0,0.0,178.89,0.0,0.0
1713,"2019-03-01","Northern","Delhi","07","State",135.0,2100.4,0.0,0.0,0.0,0.0,0.0
1714,"2019-03-01","Northern","Haryana","06","Central",1500.0,431.59,0.0,0.0,5.0,0.0,0.0
1715,"2019-03-01","Northern","Haryana","06","Private",1320.0,0.0,0.0,0.0,345.12,0.0,0.0
1716,"2019-03-01","Northern","Haryana","06","State",2720.0,0.0,0.0,0.0,69.3,0.0,0.0
1717,"2019-03-01","Northern","Himachal Pradesh","02","Central",0.0,0.0,0.0,0.0,0.0,0.0,4483.02
1718,"2019-03-01","Northern","Himachal Pradesh","02","Private",0.0,0.0,0.0,0.0,626.68,0.0,1784.0
1719,"2019-03-01","Northern","Himachal Pradesh","02","State",0.0,0.0,0.0,0.0,256.61,0.0,3542.0
1720,"2019-03-01","Northern","Jammu And Kashmir","01","Central",0.0,0.0,0.0,0.0,0.0,0.0,2339.0
1721,"2019-03-01","Northern","Jammu And Kashmir","01","Private",0.0,0.0,0.0,0.0,64.83,0.0,0.0
1722,"2019-03-01","Northern","Jammu And Kashmir","01","State",0.0,175.0,0.0,0.0,129.03,0.0,1110.0
1723,"2019-03-01","Northern","Punjab","03","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,"2019-03-01","Northern","Punjab","03","Private",3920.0,0.0,0.0,0.0,1154.62,0.0,0.0
1725,"2019-03-01","Northern","Punjab","03","State",1760.0,0.0,0.0,0.0,127.8,0.0,1096.3
1726,"2019-03-01","Northern","Rajasthan","08","Central",250.0,419.33,0.0,0.0,344.0,1180.0,0.0
1727,"2019-03-01","Northern","Rajasthan","08","Private",2400.0,0.0,0.0,0.0,7301.81,0.0,0.0
1728,"2019-03-01","Northern","Rajasthan","08","State",6510.0,603.8,0.0,0.0,23.85,0.0,411.0
1729,"2019-03-01","Northern","Uttar Pradesh","09","Central",9470.0,1493.14,0.0,0.0,30.0,440.0,0.0
1730,"2019-03-01","Northern","Uttar Pradesh","09","Private",6810.0,0.0,0.0,0.0,2887.6,0.0,0.0
1731,"2019-03-01","Northern","Uttar Pradesh","09","State",5469.0,0.0,0.0,0.0,25.1,0.0,501.6
1732,"2019-03-01","Northern","Uttarakhand","05","Central",0.0,0.0,0.0,0.0,0.0,0.0,1774.2
1733,"2019-03-01","Northern","Uttarakhand","05","Private",0.0,450.0,0.0,0.0,526.2,0.0,730.0
1734,"2019-03-01","Northern","Uttarakhand","05","State",0.0,0.0,0.0,0.0,67.87,0.0,1252.15
1735,"2019-03-01","Southern","Andhra Pradesh","28","Central",2000.0,0.0,0.0,0.0,250.0,0.0,0.0
1736,"2019-03-01","Southern","Andhra Pradesh","28","Private",4580.0,4645.0,36.8,0.0,7433.42,0.0,0.0
1737,"2019-03-01","Southern","Andhra Pradesh","28","State",5010.0,235.4,0.0,0.0,56.18,0.0,1610.0
1738,"2019-03-01","Southern","Karnataka","29","Central",2400.0,0.0,0.0,0.0,0.0,880.0,0.0
1739,"2019-03-01","Southern","Karnataka","29","Private",2060.0,0.0,25.2,0.0,13635.91,0.0,0.0
1740,"2019-03-01","Southern","Karnataka","29","State",5020.0,0.0,127.92,0.0,193.89,0.0,3644.2
1741,"2019-03-01","Southern","Kerala","32","Central",0.0,359.58,0.0,0.0,50.0,0.0,0.0
1742,"2019-03-01","Southern","Kerala","32","Private",0.0,174.0,0.0,0.0,190.21,0.0,0.0
1743,"2019-03-01","Southern","Kerala","32","State",0.0,0.0,159.96,0.0,172.9,0.0,1856.5
1744,"2019-03-01","Southern","Lakshadweep","31","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,"2019-03-01","Southern","Lakshadweep","31","Private",0.0,0.0,0.0,0.0,0.75,0.0,0.0
1746,"2019-03-01","Southern","Lakshadweep","31","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,"2019-03-01","Southern","Puducherry","34","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,"2019-03-01","Southern","Puducherry","34","Private",0.0,0.0,0.0,0.0,3.14,0.0,0.0
1749,"2019-03-01","Southern","Puducherry","34","State",0.0,32.5,0.0,0.0,0.0,0.0,0.0
1750,"2019-03-01","Southern","Tamil Nadu","33","Central",5390.0,0.0,0.0,0.0,231.9,2440.0,0.0
1751,"2019-03-01","Southern","Tamil Nadu","33","Private",2950.0,503.1,211.7,0.0,12292.27,0.0,0.0
1752,"2019-03-01","Southern","Tamil Nadu","33","State",4320.0,524.08,0.0,0.0,122.7,0.0,2178.2
1753,"2019-03-01","Southern","Telangana","36","Central",2600.0,0.0,0.0,0.0,10.0,0.0,0.0
1754,"2019-03-01","Southern","Telangana","36","Private",0.0,0.0,0.0,0.0,3936.44,0.0,0.0
1755,"2019-03-01","Southern","Telangana","36","State",4582.5,0.0,0.0,0.0,41.22,0.0,2405.6
1756,"2019-03-01","Western","Chhattisgarh","22","Central",6880.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,"2019-03-01","Western","Chhattisgarh","22","Private",13168.0,0.0,0.0,0.0,524.3,0.0,0.0
1758,"2019-03-01","Western","Chhattisgarh","22","State",3280.0,0.0,0.0,0.0,11.05,0.0,120.0
1759,"2019-03-01","Western","Goa","30","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,"2019-03-01","Western","Goa","30","Private",0.0,48.0,0.0,0.0,3.92,0.0,0.0
1761,"2019-03-01","Western","Goa","30","State",0.0,0.0,0.0,0.0,0.05,0.0,0.0
1762,"2019-03-01","Western","Gujarat","24","Central",0.0,1313.59,0.0,0.0,243.3,440.0,0.0
1763,"2019-03-01","Western","Gujarat","24","Private",10742.0,4060.0,0.0,0.0,8331.8,0.0,0.0
1764,"2019-03-01","Western","Gujarat","24","State",4750.0,2177.82,0.0,0.0,64.7,0.0,1990.0
1765,"2019-03-01","Western","Madhya Pradesh","23","Central",5560.0,0.0,0.0,0.0,300.0,0.0,1520.0
1766,"2019-03-01","Western","Madhya Pradesh","23","Private",8825.0,0.0,0.0,0.0,4180.4,0.0,0.0
1767,"2019-03-01","Western","Madhya Pradesh","23","State",5400.0,0.0,0.0,0.0,83.96,0.0,715.0
1768,"2019-03-01","Western","Maharashtra","27","Central",3640.0,1967.08,0.0,0.0,123.0,1400.0,0.0
1769,"2019-03-01","Western","Maharashtra","27","Private",12076.0,568.0,0.0,0.0,8804.4,0.0,481.0
1770,"2019-03-01","Western","Maharashtra","27","State",10170.0,672.0,0.0,0.0,388.13,0.0,2566.0
1771,"2019-03-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,"2019-03-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","Private",0.0,0.0,0.0,0.0,19.93,0.0,0.0
1773,"2019-03-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,"2019-04-01","Eastern","Andaman And Nicobar Islands","35","Central",0.0,0.0,0.0,0.0,5.1,0.0,0.0
1775,"2019-04-01","Eastern","Andaman And Nicobar Islands","35","Private",0.0,0.0,0.0,0.0,6.63,0.0,0.0
1776,"2019-04-01","Eastern","Andaman And Nicobar Islands","35","State",0.0,0.0,40.05,0.0,5.25,0.0,0.0
1777,"2019-04-01","Eastern","Bihar","10","Central",5730.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,"2019-04-01","Eastern","Bihar","10","Private",0.0,0.0,0.0,0.0,255.45,0.0,0.0
1779,"2019-04-01","Eastern","Bihar","10","State",0.0,0.0,0.0,0.0,70.7,0.0,0.0
1780,"2019-04-01","Eastern","Jharkhand","20","Central",2340.0,0.0,0.0,0.0,0.0,0.0,80.0
1781,"2019-04-01","Eastern","Jharkhand","20","Private",1830.0,0.0,0.0,0.0,34.95,0.0,0.0
1782,"2019-04-01","Eastern","Jharkhand","20","State",420.0,0.0,0.0,0.0,4.05,0.0,130.0
1783,"2019-04-01","Eastern","Odisha","21","Central",3460.0,0.0,0.0,0.0,10.0,0.0,0.0
1784,"2019-04-01","Eastern","Odisha","21","Private",3800.0,0.0,0.0,0.0,473.46,0.0,0.0
1785,"2019-04-01","Eastern","Odisha","21","State",420.0,0.0,0.0,0.0,26.3,0.0,2142.25
1786,"2019-04-01","Eastern","Sikkim","11","Central",0.0,0.0,0.0,0.0,0.0,0.0,570.0
1787,"2019-04-01","Eastern","Sikkim","11","Private",0.0,0.0,0.0,0.0,0.01,0.0,399.0
1788,"2019-04-01","Eastern","Sikkim","11","State",0.0,0.0,0.0,0.0,52.11,0.0,1200.0
1789,"2019-04-01","Eastern","West Bengal","19","Central",6850.0,0.0,0.0,0.0,0.0,0.0,355.2
1790,"2019-04-01","Eastern","West Bengal","19","Private",2037.0,0.0,0.0,0.0,352.5,0.0,0.0
1791,"2019-04-01","Eastern","West Bengal","19","State",5400.0,100.0,0.0,0.0,121.95,0.0,986.0
1792,"2019-04-01","North Eastern","Arunachal Pradesh","12","Central",0.0,0.0,0.0,0.0,0.0,0.0,515.0
